존,종류,화면번호,곡,근거,프레임수,크기기준
S20,싱글존,113,슈퍼☆하라구로☆팝,놀0808 1:09:38* · 놀0808 3:10:22*,2,알확정
S20,싱글존,114,레이지 오브 파이어,놀0808 1:09:38*,1,알확정
S20,싱글존,116,오버 더 호라이즌,놀0808 1:09:26* · 놀0808 1:09:29* · 놀0808 1:09:30* · 놀0808 1:09:31*,4,알확정
S20,싱글존,117,로키,놀0808 1:09:26* · 놀0808 1:09:29* · 놀0808 1:09:30* · 놀0808 1:09:31*,4,알확정
S20,싱글존,118,유령의 축제 2 (Sneak),놀0808 1:09:26 · 놀0808 1:09:29 · 놀0808 1:09:30 · 놀0808 1:09:31,4,알확정
S20,싱글존,119,사월,놀0808 1:09:26* · 놀0808 1:09:29* · 놀0808 1:09:30* · 놀0808 1:09:31*,6,알확정
S20,싱글존,120,라 그랑 블루,놀0808 1:09:26* · 놀0808 1:09:29* · 놀0808 1:09:30* · 놀0808 1:09:31*,6,알확정
S21,싱글존,2,뱅 뱅,놀0814 55:36 · 놀0825 7:33:15 · 놀0808 1:12:16* · 놀0808 2:55:21*,6,알확정
S21,싱글존,3,404 (뉴 에라),놀0808 1:12:16* · 놀0808 2:55:21* · 놀0814 55:36* · 놀0825 7:33:15*,6,알확정
S21,싱글존,4,풀 문,놀0814 55:36* · 놀0825 7:33:15*,3,알확정
S21,싱글존,16,데드 엔드,놀0808 3:10:03* · 놀0808 3:10:05* · 놀0808 3:10:08* · 놀0808 3:10:10*,8,알확정
S21,싱글존,17,스타드림 -Eurobeat Remix-,놀0808 3:10:03* · 놀0808 3:10:05* · 놀0808 3:10:08* · 놀0808 3:10:10*,8,알확정
S21,싱글존,18,1948,놀0808 3:10:03 · 놀0808 3:10:05 · 놀0808 3:10:08 · 놀0808 3:10:10,8,알확정
S21,싱글존,19,결투,놀0808 3:10:03* · 놀0808 3:10:05* · 놀0808 3:10:08* · 놀0808 3:10:10*,8,알확정
S21,싱글존,20,솔페지에토,놀0808 3:10:03* · 놀0808 3:10:05* · 놀0808 3:10:08* · 놀0808 3:10:10*,8,알확정
S21,싱글존,39,하트 래빗 코스터,놀0808 1:12:27*,2,알확정
S21,싱글존,40,립톤 스트라이크,놀0808 1:12:27*,2,알확정
S21,싱글존,41,라 그랑드 루즈,놀0808 1:12:27,2,알확정
S21,싱글존,42,까르멘 버스,놀0808 1:12:27*,2,알확정
S21,싱글존,43,포세이돈,놀0808 1:12:27*,2,알확정
S21,싱글존,49,더 레버리,놀0825 7:33:21*,1,표지확정(크기전용)
S21,싱글존,50,시그너스,놀0825 7:33:21*,1,표지확정(크기전용)
S21,싱글존,51,갓 모드 2.0 feat. Skizzo,놀0825 7:33:21,1,표지확정(크기전용)
S21,싱글존,52,슈브 니구라스,놀0825 7:33:21*,1,표지확정(크기전용)
S21,싱글존,53,사라반드,놀0825 7:33:21*,1,표지확정(크기전용)
S21,싱글존,78,비트 오브 더 워,놀0808 3:06:54*,2,알확정
S21,싱글존,79,부크,놀0808 3:06:54*,2,알확정
S21,싱글존,80,파이널 오디션 에피소드 1,놀0808 3:06:54,2,알확정
S21,싱글존,81,베토벤 바이러스,놀0808 3:06:54*,2,알확정
S21,싱글존,82,태동,놀0808 3:06:54*,2,알확정
S21,싱글존,86,퍼페츄얼,놀0808 3:06:35*,2,알확정
S21,싱글존,87,프렉쳐 텀퍼렐르,놀0808 3:06:35*,2,알확정
S21,싱글존,88,카타스트로피,놀0808 3:06:35 · 놀0814 55:54*,3,알확정
S21,싱글존,89,휴먼 익스팅션 (PIU Edit.),놀0808 3:06:35* · 놀0814 55:54*,3,알확정
S21,싱글존,90,굿텍,놀0814 55:54 · 놀0808 3:06:35*,3,알확정
S21,싱글존,91,코스믹 레일로드,놀0814 55:54*,1,표지확정(크기전용)
S21,싱글존,92,어콰이어,놀0814 55:54*,1,표지확정(크기전용)
S21,싱글존,94,푸파,놀0808 3:06:36*,2,알확정
S21,싱글존,95,빅 대디,놀0808 3:06:36*,2,알확정
S21,싱글존,96,플래시 아웃,놀0808 3:06:36,2,알확정
S21,싱글존,97,비코즈 오브 유,놀0808 3:06:36*,2,알확정
S21,싱글존,98,†도프†센시†,놀0808 3:06:36*,2,알확정
S21,싱글존,102,호랑풍류가,놀0808 3:06:32*,2,알확정
S21,싱글존,103,팝 시퀀스,놀0808 3:06:32*,2,알확정
S21,싱글존,104,브로큰 카르마 (PIU EDIT),놀0808 3:06:32,2,알확정
S21,싱글존,105,프렌드,놀0808 3:06:32*,2,알확정
S21,싱글존,106,데인저 & 데인저,놀0808 3:06:32*,2,알확정
S21,싱글존,114,라그나로크,놀0808 3:06:26* · 놀0814 55:57* · 놀0814 55:58*,6,알확정
S21,싱글존,115,까랴위사따,놀0808 3:06:26* · 놀0814 55:57* · 놀0814 55:58*,6,알확정
S21,싱글존,116,임프린팅,놀0808 3:06:26 · 놀0814 55:57 · 놀0814 55:58,6,알확정
S21,싱글존,117,프라임,놀0808 3:06:26* · 놀0814 55:57* · 놀0814 55:58*,6,알확정
S21,싱글존,118,저스트 홀드 온 (To All Fighters),놀0808 3:06:26* · 놀0814 55:57* · 놀0814 55:58*,6,알확정
S21,싱글존,129,BS파워 익스플로전,놀0808 3:06:19*,2,알확정
S21,싱글존,130,킵 온!,놀0808 3:06:19*,2,알확정
S21,싱글존,131,인피니티,놀0808 3:06:19 · 놀0808 1:12:16* · 놀0808 2:55:21*,5,알확정
S21,싱글존,132,고딕 레조넌스,놀0808 1:12:16* · 놀0808 2:55:21* · 놀0808 3:06:19* · 놀0814 55:36*,8,알확정
S22,싱글존,2,고민중독,놀0814 56:00*,1,알확정
S22,싱글존,3,디그니티,놀0814 56:00*,1,알확정
S22,싱글존,14,솔페지에토,놀0814 59:11*,1,알확정
S22,싱글존,15,머독,놀0814 59:11*,1,알확정
S22,싱글존,16,바버스 매드니스,놀0814 59:11,1,알확정
S22,싱글존,17,임페리움,놀0814 59:11*,1,알확정
S22,싱글존,18,네오 카타르시스,놀0814 59:11*,1,알확정
S22,싱글존,36,퍼더,놀0814 59:14*,1,알확정
S22,싱글존,37,어웨이크닝,놀0814 59:14*,1,알확정
S22,싱글존,38,캇코이,놀0814 59:14,1,알확정
S22,싱글존,39,아발란치,놀0814 59:14*,1,알확정
S22,싱글존,40,히아신스,놀0814 59:14*,1,알확정
S22,싱글존,81,브레인 파워,놀0814 59:23*,1,알확정
S22,싱글존,82,아클루오이아스,놀0814 59:23*,1,알확정
S22,싱글존,83,비디오 아웃 씨,놀0814 59:23,1,알확정
S22,싱글존,84,요로피쿠 피쿠요로!,놀0814 59:23*,1,알확정
S22,싱글존,85,하드코어 오브 더 노스,놀0814 59:23*,1,알확정
S22,싱글존,91,베들램,놀0814 56:00*,1,알확정
S22,싱글존,92,도나텔로,놀0814 56:00*,1,알확정
S23,싱글존,9,데드 엔드,놀0808 1:15:33* · 놀0808 1:15:34*,2,알확정
S23,싱글존,10,추격,놀0808 1:15:33* · 놀0808 1:15:34*,2,알확정
S23,싱글존,11,소닉 붐,놀0808 1:15:33 · 놀0808 1:15:34,2,알확정
S23,싱글존,12,메가하츠,놀0808 1:15:33* · 놀0808 1:15:34*,2,알확정
S23,싱글존,13,다크사이드 오브 더 마인드,놀0808 1:15:33* · 놀0808 1:15:34*,2,알확정
S23,싱글존,27,진공,놀0808 1:15:23* · 놀0808 1:15:25*,2,알확정
S23,싱글존,28,키메라,놀0808 1:15:23* · 놀0808 1:15:25*,2,알확정
S23,싱글존,29,파이널 오디션 에피소드 2-2,놀0808 1:15:23 · 놀0808 1:15:25,2,알확정
S23,싱글존,30,인피니트 에너지 -Overdoze-,놀0808 1:15:23* · 놀0808 1:15:25*,2,알확정
S23,싱글존,31,갤럭시 컬랩스,놀0808 1:15:23* · 놀0808 1:15:25*,2,알확정
S24,싱글존,5,초악마황제,놀0814 59:39*,1,알확정
S24,싱글존,6,카오스 어게인,놀0814 59:39*,1,알확정
S24,싱글존,7,헤라클레스,놀0814 59:39,1,알확정
S24,싱글존,8,크림슨 후드,놀0814 59:39*,1,알확정
S24,싱글존,9,도플갱어,놀0814 59:39*,1,알확정
S24,싱글존,12,퍼더,놀0814 59:43*,1,알확정
S24,싱글존,13,이스케이프,놀0814 59:43*,1,알확정
S24,싱글존,14,파이널 오디션 에피소드 2-X,놀0814 59:43,1,알확정
S24,싱글존,15,콰투오룩스,놀0814 59:43*,1,알확정
S24,싱글존,16,프렉쳐 텀퍼렐르,놀0814 59:43*,1,알확정
S25,싱글존,2,레전더리 도미니언,놀0808 58:25*,1,알확정
S25,싱글존,3,꼭두각시,놀0808 58:25*,1,알확정
S25,싱글존,7,열정,놀0814 59:54*,1,알확정
S25,싱글존,8,힘 오브 골든 글로리,놀0808 1:01:02* · 놀0808 1:01:05* · 놀0808 1:49:48* · 놀0814 59:54*,4,알확정
S25,싱글존,9,1950,놀0814 59:54 · 놀0808 1:01:02* · 놀0808 1:01:05* · 놀0808 1:49:48*,4,알확정
S25,싱글존,10,프리덤 다이브,놀0808 1:01:02 · 놀0808 1:01:05 · 놀0808 1:49:48 · 놀0808 58:25*,5,알확정
S25,싱글존,11,얼티메이텀,놀0808 58:25* · 놀0808 1:01:02* · 놀0808 1:01:05* · 놀0808 1:49:48*,5,알확정
D5,더블존,1,포가튼 뱀파이어,놀0814 1:00:04 · 놀0825 7:44:41 · 놀0808 27:07* · 놀0808 27:11*,8,알확정
D5,더블존,2,유 갓 미 크레이지,놀0808 27:20* · 놀0814 1:00:04* · 놀0814 1:00:09* · 놀0825 7:44:41*,7,알확정
D5,더블존,3,블레이즈 이모션 (Band version),놀0808 27:09* · 놀0808 27:20* · 놀0814 1:00:04* · 놀0814 1:00:09*,9,알확정
D5,더블존,4,브레이크 잇 다운,놀0808 27:20 · 놀0814 1:00:09 · 놀0825 7:44:45 · 놀0808 27:07*,13,알확정
D5,더블존,5,유 갓 미 락킹,놀0808 27:09 · 놀0808 27:07* · 놀0808 27:11* · 놀0808 27:13*,13,알확정
D5,더블존,6,롤링 크리스마스,놀0808 27:07 · 놀0808 27:11 · 놀0808 27:13 · 놀0808 27:09*,15,알확정
D5,더블존,7,스타더스트 오버드라이브,놀0808 27:07* · 놀0808 27:09* · 놀0808 27:11* · 놀0808 27:13*,10,알확정
D6,더블존,2,굿 나이트,놀0814 1:11:03* · 놀0814 1:11:04*,2,알확정
D6,더블존,3,블루이쉬 로즈,놀0808 27:29* · 놀0814 1:11:03* · 놀0814 1:11:04*,3,알확정
D6,더블존,4,아이 원트 유,놀0808 27:29*,1,알확정
D6,더블존,5,트로피카닉,놀0808 27:29,1,알확정
D6,더블존,6,리무버블 디스코,놀0808 27:29*,1,알확정
D6,더블존,7,유 어게인 마이 러브,놀0808 27:29*,1,알확정
D6,더블존,11,돌리 키스,놀0814 1:11:10*,1,알확정
D6,더블존,12,필 마이 해피니스,놀0814 1:11:10*,1,알확정
D6,더블존,13,아마이 유우와쿠 데인저러스,놀0814 1:11:10,1,알확정
D6,더블존,14,요로피쿠 피쿠요로!,놀0814 1:11:03* · 놀0814 1:11:04* · 놀0814 1:11:10*,3,알확정
D6,더블존,15,키티 캣,놀0814 1:11:03* · 놀0814 1:11:04* · 놀0814 1:11:10*,3,알확정
D7,더블존,2,빌려온 고양이,놀0808 27:35*,1,알확정
D7,더블존,3,조깅,놀0808 27:35*,1,알확정
D7,더블존,4,웨딩 크래셔,놀0808 27:35,1,알확정
D7,더블존,5,트란사칼리아,놀0808 27:35*,1,알확정
D7,더블존,6,디 엔드 오브 더 월드 ft. Skizzo,놀0808 27:35*,1,알확정
D8,더블존,1,스톰,놀0814 1:11:23 · 놀0808 27:40* · 놀0808 27:41*,3,알확정
D8,더블존,2,비행기,놀0808 27:40* · 놀0808 27:41* · 놀0808 27:43* · 놀0814 1:11:23*,4,알확정
D8,더블존,3,포세이돈,놀0808 27:40 · 놀0808 27:41 · 놀0808 27:43* · 놀0814 1:11:23*,4,알확정
D8,더블존,4,라스트 리버스,놀0808 27:43 · 놀0808 27:40* · 놀0808 27:41*,3,알확정
D8,더블존,5,실버 비트 feat. ChisaUezono,놀0808 27:40* · 놀0808 27:41* · 놀0808 27:43*,3,알확정
D8,더블존,6,오버블로우2,놀0808 27:43*,1,알확정
D8,더블존,11,히글디 피글디,놀0814 1:11:30*,1,알확정
D8,더블존,12,미션 파서블,놀0814 1:11:30*,1,알확정
D8,더블존,13,올 아이 원트 포 크리스마스,놀0814 1:11:30,1,알확정
D8,더블존,14,라라,놀0814 1:11:30*,1,알확정
D8,더블존,15,브레인 파워,놀0814 1:11:30*,1,알확정
D8,더블존,16,하우스플랜,놀0814 1:11:23*,1,알확정
D8,더블존,17,아스테리오스 -리엔트리-,놀0814 1:11:23*,1,알확정
D9,더블존,2,라크리모사,놀0808 27:50 · 놀0814 1:11:33 · 놀0808 27:54*,3,알확정
D9,더블존,3,퍼센트 엑스,놀0808 27:50* · 놀0808 27:54* · 놀0814 1:11:33*,3,알확정
D9,더블존,4,갓 모드 feat. skizzo,놀0808 27:54 · 놀0808 27:50* · 놀0814 1:11:33*,3,알확정
D9,더블존,5,브링 백 더 비트,놀0808 27:54* · 놀0814 1:11:36*,2,알확정
D9,더블존,6,어웨이크닝,놀0808 27:54* · 놀0814 1:11:36* · 놀0814 1:15:18*,3,알확정
D9,더블존,7,메테오라이즈,놀0814 1:11:36 · 놀0814 1:15:18*,2,알확정
D9,더블존,8,매드 사이언스,놀0814 1:15:18 · 놀0814 1:11:36*,2,알확정
D9,더블존,9,펌핑 점핑,놀0814 1:11:36* · 놀0814 1:15:18*,2,알확정
D9,더블존,10,건락,놀0814 1:15:18*,1,알확정
D9,더블존,16,크리스마스의 기억,놀0808 27:50* · 놀0814 1:11:33*,2,알확정
D10,더블존,2,노스텔지어,놀0814 1:11:42 · 놀0808 31:06* · 놀0808 31:08*,3,알확정
D10,더블존,3,날아올라,놀0808 31:06 · 놀0808 31:08* · 놀0814 1:11:42*,3,알확정
D10,더블존,4,슬램,놀0808 31:08 · 놀0808 31:06* · 놀0814 1:11:42*,3,알확정
D10,더블존,5,또다른 진심,놀0808 31:06* · 놀0808 31:08*,2,알확정
D10,더블존,6,스위트로닉,놀0808 31:08*,1,알확정
D10,더블존,35,킬 뎀!,놀0814 1:11:42*,1,알확정
D11,더블존,4,쇼다운,놀0814 1:12:00*,1,알확정
D11,더블존,5,솔페지에토,놀0814 1:12:00*,1,알확정
D11,더블존,6,리틀 먼치킨,놀0814 1:12:00,1,알확정
D11,더블존,7,슈가 플럼,놀0814 1:12:00*,1,알확정
D11,더블존,8,립톤 스트라이크,놀0814 1:12:00*,1,알확정
D11,더블존,11,파파시토 (feat. KuTiNA),놀0814 1:12:04*,1,알확정
D11,더블존,12,파이어 오브 데스티니,놀0814 1:12:04*,1,알확정
D11,더블존,13,포가튼 뱀파이어,놀0814 1:12:04,1,알확정
D11,더블존,14,사라반드,놀0814 1:12:04*,1,알확정
D11,더블존,15,우츠시요 노 카제 feat. Kana,놀0814 1:12:04*,1,알확정
D11,더블존,29,러브 이즈 어 데인저 존,놀0814 1:12:12*,1,알확정
D11,더블존,30,위 윌 밋 어게인,놀0814 1:12:12*,1,알확정
D11,더블존,31,오! 로사,놀0814 1:12:12,1,알확정
D11,더블존,32,그녀는 피자를 좋아해,놀0814 1:12:12*,1,알확정
D11,더블존,33,밀크,놀0814 1:12:12*,1,알확정
D11,더블존,35,폴른 엔젤,놀0814 1:12:14*,1,알확정
D11,더블존,36,락 더 하우스,놀0814 1:12:14*,1,알확정
D11,더블존,37,코스미컬 리듬,놀0814 1:12:14,1,알확정
D11,더블존,38,배드 애플!! feat. Nomico,놀0814 1:12:14*,1,알확정
D11,더블존,39,아이디얼라이즈드 로맨스,놀0814 1:12:14*,1,알확정
D12,더블존,20,슈퍼 판타지,놀0814 1:15:27*,1,알확정
D12,더블존,21,바이올렛 퍼퓸,놀0814 1:15:27*,1,알확정
D12,더블존,22,레드 스완,놀0814 1:15:27,1,알확정
D12,더블존,23,알레그로 피유 모쏘,놀0814 1:15:27*,1,알확정
D12,더블존,24,무브 댓 바디!,놀0814 1:15:27*,1,알확정
D13,더블존,2,하이웨이 체이서,놀0808 31:19*,1,알확정
D13,더블존,3,번 아웃,놀0808 31:19*,1,알확정
D13,더블존,4,얼티밋 아이즈,놀0808 31:19,1,알확정
D13,더블존,5,베르사이유,놀0808 31:19*,1,알확정
D13,더블존,6,더 아포칼립스,놀0808 31:19*,1,알확정
D13,더블존,76,유토피아,놀0814 1:15:57*,1,알확정
D13,더블존,77,엑스 레이브,놀0814 1:15:57*,1,알확정
D13,더블존,78,듀얼 레이싱 <레드 vs 블루>,놀0814 1:15:57,1,알확정
D13,더블존,79,일 더하기 일은 귀요미,놀0814 1:15:57*,1,알확정
D13,더블존,80,BS파워 익스플로전,놀0814 1:15:57*,1,알확정
D14,더블존,1,풀 문,놀0808 31:22,1,알확정
D14,더블존,2,응징 레스토랑,놀0808 31:22*,1,알확정
D14,더블존,3,4NT,놀0808 31:22*,1,알확정
D14,더블존,54,천년이 지나서,놀0814 1:16:12*,1,알확정
D14,더블존,55,데인저 & 데인저,놀0814 1:16:12*,1,알확정
D14,더블존,56,브레인 파워,놀0814 1:16:12,1,알확정
D14,더블존,57,임프린팅,놀0814 1:16:12*,1,알확정
D14,더블존,58,퀸 오브 더 레드,놀0814 1:16:12*,1,알확정
D14,더블존,61,스위트 원더랜드,놀0808 31:22*,1,알확정
D14,더블존,62,어 사이트 데 라 루,놀0808 31:22*,1,알확정
D15,더블존,2,노스텔지어,놀0808 31:27 · 놀0808 31:30*,2,알확정
D15,더블존,3,유 앤 아이,놀0808 31:27* · 놀0808 31:30*,2,알확정
D15,더블존,4,사월의 축제,놀0808 31:30 · 놀0808 31:27*,2,알확정
D15,더블존,5,벡터,놀0808 31:30*,1,알확정
D15,더블존,6,플레이버 스텝!,놀0808 31:30*,1,알확정
D15,더블존,79,베들램,놀0808 31:27*,1,알확정
D16,더블존,2,빌려온 고양이,싱0810 1:27:41*,1,알확정
D16,더블존,3,비행기,싱0810 1:27:41*,1,알확정
D16,더블존,4,조깅,싱0810 1:27:41 · 싱0810 1:27:42*,2,알확정
D16,더블존,5,타이밍,싱0810 1:27:41* · 싱0810 1:27:42*,2,알확정
D16,더블존,6,날아올라,싱0810 1:27:42 · 싱0810 1:27:41*,2,알확정
D16,더블존,7,디기탈리스,싱0810 1:27:42* · 싱0810 1:27:44* · 싱0810 1:27:47* · (근거 출처 미기재),3,알확정
D16,더블존,8,ESP,싱0810 1:27:42* · 싱0810 1:27:44* · 싱0810 1:27:47* · (근거 출처 미기재),3,알확정
D16,더블존,9,더 아포칼립스,싱0810 1:27:44 · 싱0810 1:27:47,2,알확정
D16,더블존,10,쇼다운,싱0810 1:27:44* · 싱0810 1:27:47* · (근거 출처 미기재),2,알확정
D16,더블존,11,붐!!,싱0810 1:27:44* · 싱0810 1:27:47* · (근거 출처 미기재),2,알확정
D16,더블존,16,스위트로닉,싱0811 3:20* · 싱0811 3:24*,2,알확정
D16,더블존,17,오블리터레이션,놀0814 1:19:57* · 싱0811 3:20* · 싱0811 3:24*,3,알확정
D16,더블존,18,포세이돈,싱0811 3:20 · 싱0811 3:24 · 놀0814 1:19:57*,3,알확정
D16,더블존,19,클레마티스 랩소디아,놀0814 1:19:57 · 싱0811 3:20* · 싱0811 3:24*,3,알확정
D16,더블존,20,스타드림 (feat. Romelon),놀0814 1:19:57* · 싱0811 3:20* · 싱0811 3:24*,3,알확정
D16,더블존,21,파파시토 (feat. KuTiNA),놀0814 1:19:57*,1,알확정
D16,더블존,27,스콜피온 킹,싱0811 1:07:49*,1,알확정
D16,더블존,28,유 어게인 마이 러브,싱0811 1:07:49*,1,알확정
D16,더블존,29,모멘트 데이,싱0811 1:07:49,1,알확정
D16,더블존,30,러브 이즈 어 데인저 존(Cranky 믹스),싱0811 1:07:49*,1,알확정
D16,더블존,31,힙노시스(SynthWulf 믹스),싱0811 1:07:49*,1,알확정
D16,더블존,54,알테일,싱0811 1:11:50* · 싱0811 1:11:51* · 싱0811 1:11:52* · 싱0811 1:11:55* · 싱0811 1:12:10,19,알확정
D16,더블존,55,이렐리아,싱0811 1:11:50* · 싱0811 1:11:51* · 싱0811 1:11:52* · 싱0811 1:11:55* · 싱0811 1:12:10,19,알확정
D16,더블존,56,R.I.P.,싱0811 1:11:50 · 싱0811 1:11:51 · 싱0811 1:11:52 · 싱0811 1:11:55 · 싱0811 1:12:10,19,알확정
D16,더블존,57,푸파,싱0811 1:11:50* · 싱0811 1:11:51* · 싱0811 1:11:52* · 싱0811 1:11:55* · 싱0811 1:12:10,19,알확정
D16,더블존,58,스테이저,싱0811 1:11:50* · 싱0811 1:11:51* · 싱0811 1:11:52* · 싱0811 1:11:55* · 싱0811 1:12:10,19,알확정
D16,더블존,65,꺼림칙한,놀0814 1:20:02*,1,알확정
D16,더블존,66,폴른 엔젤,놀0814 1:20:02*,1,알확정
D16,더블존,67,돌리 키스,놀0814 1:20:02,1,알확정
D16,더블존,68,마타도르,놀0814 1:20:02*,1,알확정
D16,더블존,69,스타더스트 오버드라이브,놀0814 1:20:02*,1,알확정
D17,더블존,2,404 (뉴 에라),놀0814 1:20:32* · 놀0814 1:20:11,1,알확정
D17,더블존,3,스톰,놀0814 1:20:11,1,눈판독
D17,더블존,16,슈가 플럼,놀0814 1:20:15*,1,알확정
D17,더블존,17,니알라토텝,놀0814 1:20:15*,1,알확정
D17,더블존,18,립톤 스트라이크,놀0814 1:20:15,1,알확정
D17,더블존,19,금혼식,놀0814 1:20:15*,1,알확정
D17,더블존,20,아이스 오브 데스,놀0814 1:20:15*,1,알확정
D17,더블존,24,리펜턴스,싱0811 3:33*,1,알확정
D17,더블존,25,라스트 리버스,싱0811 3:33*,1,알확정
D17,더블존,26,갓 모드 feat. skizzo,싱0811 3:33,1,알확정
D17,더블존,27,퍼더,싱0811 3:33*,1,알확정
D17,더블존,28,아르카나 포스,싱0811 3:33*,1,알확정
D17,더블존,31,어웨이크닝,싱0811 3:37*,1,알확정
D17,더블존,32,메테오라이즈,싱0811 3:37*,1,알확정
D17,더블존,33,포인트 제로 원,싱0811 3:37,1,알확정
D17,더블존,34,캄파넬라,싱0811 3:37*,1,알확정
D17,더블존,35,레미니센스,싱0811 3:37*,1,알확정
D17,더블존,36,브레이크 잇 다운,싱0811 4:32*,2,알확정
D17,더블존,37,엘리제,싱0811 3:42* · 싱0811 4:32*,3,알확정
D17,더블존,38,이그니스 패터스(DM Ashura 믹스),싱0811 4:32 · 싱0811 3:42*,3,알확정
D17,더블존,39,팔로우 미,싱0811 3:42 · 싱0811 4:32*,3,알확정
D17,더블존,40,버터플라이,싱0811 3:42* · 싱0811 4:32*,3,알확정
D17,더블존,41,헝가리 무곡 V,싱0811 3:42*,1,알확정
D17,더블존,65,파이널 오디션,싱0811 3:53*,1,알확정
D17,더블존,66,크래쉬 랜딩 랑데부,싱0811 3:53*,1,알확정
D17,더블존,67,콰투오룩스,싱0811 3:53,1,알확정
D17,더블존,68,댄싱,싱0811 3:53*,1,알확정
D17,더블존,69,러쉬-모어,싱0811 3:53*,1,알확정
D17,더블존,71,아라가미,싱0811 3:56*,1,알확정
D17,더블존,72,빅 대디,싱0811 3:56*,1,알확정
D17,더블존,73,비코즈 오브 유,싱0811 3:56 · 싱0811 3:58* · 싱0811 4:39* · 싱0811 4:00,4,알확정
D17,더블존,74,브레이크 스루 마이셀프 feat. Risa Yuzuki,싱0811 3:56* · 싱0811 3:58* · 싱0811 4:39* · 싱0811 4:00,4,알확정
D17,더블존,75,쵸빗 플레이버,싱0811 3:58 · 싱0811 4:39 · 싱0811 3:56* · 싱0811 4:03* · 싱0811 4:03,5,알확정
